TP,TM_FC,SEQ,TM_EQK,MSC,MT,LAT,LON,LOC,INT,REM,COR
2,202112091117,1092,20211209110500.000,6.0,29.4000,129.4000,일본 가고시마현(규슈) 가고시마 남남서쪽 268km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
2,202112121239,1103,20211212123100.000,5.0,36.1000,139.9000,일본 고시가야 북북동쪽 25km 지역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
2,202112121827,1104,20211212175808.000,6.5,-60.6900,154.1100,호주 매쿼리섬 남서쪽 720km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202112141236,1110,20211214122024.000,7.6,-7.8000,122.3000,인도네시아 마우메레 북쪽 91km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
11,202112141719,1111,20211214171916.000,5.3,33.1500,126.2400,제주 서귀포시 서남서쪽 32km 해역,최대진도 Ⅵ(제주),Ⅲ(전남),Ⅱ(경남,광주
3,202112141722,1112,20211214171914.000,4.9,33.0900,126.1600,제주 서귀포시 서남서쪽 41km 해역,최대진도 Ⅴ(제주),Ⅲ(전남),Ⅱ(경남,광주
3,202112151510,1118,20211215150647.000,2.8,33.1400,126.1500,제주 서귀포시 서남서쪽 40km 해역,최대진도 Ⅱ(제주),위의 정보는 2021년 12월 14일 17시 19분에 발생한 규모 4.9 지진의 여진임.,,
3,202112152206,1121,20211215220214.000,2.3,35.7900,127.8000,경남 거창군 북서쪽 15km 지역,최대진도 Ⅳ(경남),Ⅲ(경북,전북),Ⅱ(충북)
3,202112170626,1125,20211217062210.000,3.2,33.1200,126.1800,제주 서귀포시 서남서쪽 38km 해역,최대진도 Ⅲ(제주),Ⅱ(전남),지진 발생 인근 지역은 지진동을 느낄 수 있음. 안전에 유의하기 바람.,
2,202112170655,1126,20211217061445.000,6.1,-60.2300,-23.8500,사우스 샌드위치 제도 해역 ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202112190542,1131,20211219050544.000,6.0,-47.1000,33.4600,남아프리카공화국 포트엘리자베스 남남동쪽 1598km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202112200149,1134,20211220012822.000,6.3,-16.2800,178.5500,피지 라바사 서쪽 88km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202112201300,1136,20211220123934.000,6.0,-56.8500,-24.0900,사우스 샌드위치 제도 해역 ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202112210529,1139,20211221051018.000,6.2,40.3200,-124.7400,미국 캘리포니아 페트롤리아 서쪽 38km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202112230857,1148,20211223082258.000,6.0,18.9000,-107.1700,멕시코 푸에르토바야르타 남서쪽 282km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202112252202,1156,20211225213921.000,6.0,-17.0900,-173.6200,통가 누쿠알로파 북북동쪽 480km 해역 ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202112261738,1158,20211226172600.000,6.0,25.3000,125.7000,일본 오키나와현 오키나와 서남서쪽 223km 해역,,위 자료는 일본기상청(JMA) 분석결과임.,,
2,202112270109,1160,20211227004256.000,6.1,-18.0800,-179.3600,피지 수바 동쪽 233km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202112300346,1173,20211230032551.000,7.3,-7.5900,127.5800,동티모르 로스팔로스 북북동쪽 121km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
3,202112301516,1175,20211230142135.000,2.3,41.3100,129.2100,북한 함경북도 길주 북북서쪽 41km 지역,최대진도 Ⅰ,자연지진으로 분석됨.,,=
3,202112301848,1176,20211230175456.000,2.2,41.3000,129.1700,북한 함경북도 길주 북북서쪽 41km 지역,최대진도 Ⅰ,자연지진으로 분석됨.,,=
2,202201031854,9,20220103184637.000,6.0,24.0200,122.1800,대만 화롄 동쪽 64km 해역,,국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.,,=
2,202201040622,11,20220104060900.000,6.3,27.1000,142.5000,일본 시즈오카현(혼슈) 시즈오카 남남동쪽 959km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
2,202201050622,14,20220105055547.000,6.0,-4.8000,125.0500,인도네시아 카타부 동쪽 281km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202201070147,20,20220107012508.000,6.2,11.9500,-87.2000,니카라과 코린토 남쪽 59km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202201080320,24,20220108024500.000,6.9,37.7700,101.2600,중국 간쑤성 진창시 남서쪽 115km 지역 ,,국내영향없음. 위 자료는 중국지진청(CEA) 분석결과임.,,=
2,202201111027,34,20220111100747.000,6.6,35.1500,31.9100,키프로스 폴리스 서북서쪽 48km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202201112049,37,20220111203547.000,6.7,52.4800,-167.7400,알라스카 앵커리지 남서쪽 1443km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202201112202,38,20220111213931.000,6.7,52.6300,-168.1500,알라스카 앵커리지 남서쪽 1449km 해역 ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202201141830,45,20220114180542.000,6.6,-6.9300,105.2500,인도네시아 랑카스비퉁 서남서쪽 127km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202201162213,55,20220116215210.000,6.1,-6.4500,154.8200,파푸아뉴기니 부건빌 아라와 서남서쪽 86km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202201220119,72,20220122010800.000,6.4,32.7000,132.1000,일본 오이타현(규슈) 오이타 남동쪽 75km 해역,,위 자료는 일본기상청(JMA) 분석결과임.,,
부산, 경남, 울산 지역 등에서 지진동을 느낄수 있음.,,=,,,,,,,
2,202201221150,74,20220122112613.000,6.0,3.7000,126.6800,인도네시아 비퉁 북북동쪽 299km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202201221430,75,20220122141703.000,6.3,53.0900,-166.5800,알래스카 앵커리지 남서쪽 1345km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202201251056,83,20220125102437.000,6.0,-55.4300,-28.7700,남대서양 사우스 샌드위치제도 해역 ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202201271607,91,20220127154007.000,6.2,-19.1400,-176.3200,통가 누쿠알로파 북북서 251km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
3,202201280649,94,20220128064653.000,2.3,34.3700,127.3000,전남 고흥군 남쪽 26km 해역,최대진도 Ⅱ(전남),지진피해 없을 것으로 예상됨,,=
2,202201282039,98,20220128201409.000,6.1,5.4900,-82.5900,파나마 아레나스 남서쪽 282km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202201291206,100,20220129114628.000,6.6,-29.7500,-174.7100,뉴질랜드 케르메덱 제도 해역  ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
3,202202021207,113,20220202120455.000,2.4,35.7200,128.9900,경북 청도군 동북동쪽 24km 지역,최대진도 Ⅲ(경북),Ⅱ(경남,울산),지진 발생 인근 지역은 지진동을 느낄 수 있음. 안전에 유의하기 바람.
2,202202040127,117,20220204005856.000,6.5,-4.4600,-76.9400,페루 모요밤바 북쪽 176km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
3,202202040250,119,20220204024744.000,2.3,37.4100,129.5100,강원 삼척시 동쪽 31km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
2,202202050552,122,20220205052509.000,6.1,-48.0100,99.5000,호주 퍼스 남서쪽 2243km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
3,202202081601,132,20220208155713.000,2.9,35.0700,125.0600,전남 신안군 흑산도 북서쪽 55km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
2,202202082133,134,20220208205926.000,6.1,-0.4000,-19.8700,대서양 중앙 해령,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202202090146,135,20220209013600.000,5.6,26.8000,126.4000,일본 오키나와현 오키나와 서북서쪽 143km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
2,202202090752,136,20220209074100.000,5.1,26.8000,126.4000,일본 오키나와현 오키나와 서북서쪽 143km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
3,202202101724,140,20220210172034.000,2.2,35.2900,126.5900,전남 영광군 동북동쪽 7km 지역,최대진도 Ⅲ(전남),Ⅱ(광주,전북),지진 발생 인근 지역은 지진동을 느낄 수 있음. 안전에 유의하기 바람.
3,202202111117,144,20220211103526.000,3.1,41.3000,129.2100,북한 함경북도 길주 북북서쪽 40km 지역,최대진도 Ⅰ,자연지진으로 분석됨.,,=
3,202202141529,156,20220214143322.000,2.3,41.2700,129.2400,북한 함경북도 길주 북북서쪽 36km 지역,최대진도 Ⅰ,자연지진으로 분석됨.,,=
3,202202142038,159,20220214194727.000,2.3,41.2800,129.2600,북한 함경북도 길주 북쪽 37km 지역,최대진도 Ⅰ,자연지진으로 분석됨.,,=
3,202202150747,160,20220215065228.000,2.5,41.2900,129.2300,북한 함경북도 길주 북북서쪽 38km 지역,최대진도 Ⅰ,자연지진으로 분석됨.,,=
2,202202161639,166,20220216161225.000,6.2,14.1900,-91.3000,과테말라 에스쿠인틀라 서남서쪽 57km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202202170541,169,20220217052106.000,6.8,-23.7900,-179.9700,통가 통가타푸섬 서남서쪽 570km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202202220606,183,20220222055200.000,5.9,26.9000,126.4000,일본 오키나와현 오키나와 서북서쪽 149km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
2,202202220857,186,20220222082413.000,6.6,-69.7700,165.4100,남극 발레니 제도 남쪽 310km 해역 ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
3,202202241211,194,20220224120710.000,2.2,34.0000,127.5900,전남 여수시 거문도 동쪽 25km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
2,202202251105,197,20220225103927.000,6.2,0.2300,100.1100,인도네시아 수마트라 파당 북북서쪽 135km 지역 ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202202251759,198,20220225175100.000,5.4,26.8000,126.3000,일본 오키나와현 오키나와 서북서쪽 152km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
3,202202282231,206,20220228213128.000,2.1,41.2500,129.2800,북한 함경북도 길주 북쪽 33km 지역,최대진도 Ⅰ,자연지진으로 분석됨.,,=
2,202203022214,212,20220302215209.000,6.6,-30.0500,-177.7400,뉴질랜드 케르메덱 제도 해역  ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
3,202203040318,216,20220304021537.000,2.1,41.2400,129.2200,북한 함경북도 길주 북북서쪽 33km 지역,최대진도 Ⅰ,자연지진으로 분석됨,,=
3,202203052221,222,20220305221621.000,2.4,36.3900,127.1300,충남 공주시 남쪽 6km 지역,최대진도 Ⅲ(충남),Ⅱ(대전,세종),지진 발생 인근 지역은 지진동을 느낄 수 있음. 안전에 유의하기 바람.
2,202203061319,224,20220306125156.000,5.1,24.8100,122.2300,대만 타이베이 동남동쪽 74km 해역,,국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.,,=
3,202203061843,226,20220306184032.000,2.5,37.3100,129.5400,강원 삼척시 동남동쪽 37km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
2,202203070540,229,20220307051432.000,6.1,-58.6800,-25.0600,남대서양 사우스 샌드위치제도 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202203071459,231,20220307143418.000,6.1,-20.3800,-178.4300,피지 수바 남동쪽 412km 해역 ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202203092130,237,20220309212213.000,5.6,23.2500,121.4400,대만 화롄 남쪽 79km 해역,,국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.,,=
2,202203140626,249,20220314060600.000,6.7,14.1000,119.4000,필리핀 올롱가포 남서쪽 125km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202203140636,250,20220314060920.000,6.6,-0.6800,98.6000,인도네시아 파당 서쪽 197km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
3,202203150103,253,20220315002227.000,2.0,39.4200,126.1900,북한 평안남도 성천 북쪽 20km 지역,최대진도 Ⅰ,자연지진으로 분석됨,,=
3,202203161822,261,20220316181818.000,2.3,33.7000,125.0600,전남 신안군 흑산도 남남서쪽 113km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
2,202203162355,263,20220316233630.000,7.3,37.7000,141.7000,일본 미야기현(혼슈) 센다이 남동쪽 96km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,
2,202203171422,267,20220317140600.000,5.3,25.8000,123.9000,일본 오키나와현 이리오모테섬 북쪽 150km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
2,202203172046,269,20220317203300.000,5.9,26.8000,126.3000,일본 오키나와현 오키나와 서북서쪽 152km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
2,202203182334,272,20220318232500.000,5.5,40.0000,142.1000,일본 이와테현(혼슈) 모리오카 동북동쪽 87km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
2,202203190419,273,20220319040400.000,5.9,25.6000,124.0000,일본 오키나와현 미야코지마시 북서쪽 158km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
2,202203200654,276,20220320062417.000,6.3,-25.3500,-175.9100,통가 통가타푸섬 남쪽 450km ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202203230202,284,20220323013508.000,6.7,10.8200,-43.3900,북대서양 중앙 해령 남쪽 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202203230251,285,20220323024139.000,6.6,23.4300,121.5200,대만 화롄 남쪽 58km 해역,,국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.,,=
2,202203240324,289,20220324031100.000,5.2,26.8000,126.3000,일본 오키나와현 오키나와 서북서쪽 152km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
2,202203240324,289,20220324031100.000,5.2,26.8000,126.3000,일본 오키나와현 오키나와 서북서쪽 152km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
2,202203240805,291,20220324075300.000,5.1,26.9000,126.2000,일본 오키나와현 오키나와 서북서쪽 166km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
2,202203240948,292,20220324093826.000,5.3,23.4400,121.4600,대만 화롄 남쪽 58km 지역,,국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.,,=
2,202203260157,298,20220326012100.000,6.0,38.5000,97.3300,중국 칭하이 하이시 북쪽 125km 지역,,국내영향없음. 위 자료는 중국지진청(CEA) 분석결과임.,,=
2,202203270107,301,20220327003900.000,5.6,26.8000,126.2000,일본 오키나와현 오키나와 서북서쪽 161km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
2,202203270824,303,20220327081500.000,5.1,42.3000,143.1000,일본 홋카이도 구시로 남서쪽 129km 지역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
2,202203300245,311,20220330023600.000,5.5,26.9000,126.4000,일본 오키나와현 오키나와 서북서쪽 149km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
2,202203310619,314,20220331055658.000,6.7,-22.7200,170.2800,뉴칼레도니아 누메아 동쪽 397km 해역 ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202203311504,316,20220331144401.000,7.2,-22.7000,170.3000, 뉴칼레도니아 누메아 동쪽 399km 해역 ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,202204010513,318,20220401045040.000,6.3,-22.7300,170.6500,뉴칼레도니아 누메아 동쪽 435km 해역 ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
3,202204031423,325,20220403141919.000,2.0,35.6900,129.3500,경북 경주시 남남동쪽 22km 지역,최대진도 Ⅲ(경북),Ⅱ(울산),지진 발생 인근 지역은 지진동을 느낄 수 있음. 안전에 유의하기 바람.,
